2262504,110,CHE,61,15,139000
2262525,100,TOY,58,14,76692
2262525,100,DOD,58,14,76692
2262605,100,TOY,57,16,35679
2262614,100,KIA,55,15,106530
2262614,100,CHE,55,15,106530
2262684,100,SUB,87,15,17210
2262695,100,PON,53,11,104307
2262695,100,PON,53,11,104307
2262695,100,VOK,53,11,104307
2262705,100,FOR,53,12,19105
2262744,100,TOY,28,16,5282
2262744,100,SUB,28,16,5282
2262754,100,FOR,79,15,25413
2262764,100,FOR,73,10,10161
2262895,110,FOR,32,14,65200
2262895,110,JEE,32,14,65200
2262915,110,FOR,38,15,12300
2262915,110,DOD,38,15,12300
2262965,100,CHE,64,14,46772
2262965,110,CHE,64,14,46772
2262974,100,TOY,60,17,119179
2262974,100,KIA,60,17,119179
2263024,100,HON,59,17,136200
2263024,100,DOD,59,17,136200
2263034,100,HON,28,13,30000
2263105,110,FOR,26,14,18300
2263105,100,CHE,26,14,18300
2263105,110,DOD,26,14,18300
2263124,110,FOR,36,10,34819
2263124,110,CHE,36,10,34819
2263124,100,FOR,36,10,34819
2263184,110,FOR,78,10,8157
2263184,110,FOR,78,10,8157
2263184,110,FOR,78,10,8157
2263195,110,LIN,48,15,173600
2263195,100,TOY,48,15,173600
2263235,100,CHE,53,14,63438
2263244,100,FOR,87,15,17653
2263244,100,FOR,87,15,17653
2263305,100,TOY,26,15,74788
2263305,100,TOY,26,15,74788
2263315,100,JEE,31,12,58000
2263315,110,TOY,31,12,58000
2263315,110,CHE,31,12,58000
2263325,100,HON,52,10,23148
2263325,110,LAN,52,10,23148
2263325,110,DOD,52,10,23148
2263344,100,FOR,52,14,26947
2263344,100,MIT,52,14,26947
2263414,110,DOD,48,13,12828
2263414,110,TOY,48,13,12828
2263485,100,TOY,60,13,87000
2263524,100,OLD,28,12,33891
2263535,100,VOK,28,15,45896
2263554,110,MIT,36,17,0
2263594,100,FOR,87,13,5169
2263664,110,DOD,45,11,25000
2263664,100,PON,45,11,25000
2263684,100,NIS,57,13,38338
2263725,110,HON,50,16,184000
2263725,110,NIS,50,16,184000
2263754,110,GMC,55,10,0
2263764,110,EAG,39,11,43000
2263764,110,CAD,39,11,43000
2263774,110,GMC,25,12,69100
2263774,110,MAZ,25,12,69100
2263814,110,HON,25,15,69373
2263814,100,TOY,25,15,69373
2263845,100,TOY,70,12,22109
2263944,100,MAZ,76,15,37657
2263944,100,SAT,76,15,37657
2263955,100,HON,76,16,59524
2263994,110,FOR,51,13,49875
2263994,110,FOR,51,13,49875
2264005,100,FOR,73,10,180
2264084,100,FOR,70,10,12264
2264205,110,CHE,78,12,66321
2264205,110,MIT,78,12,66321
2264205,100,MEC,78,12,66321
2264224,110,DOD,79,12,10037
2264244,110,CHR,31,13,56273
2264244,100,OLD,31,13,56273
2264255,110,FOR,44,11,5326
2264285,110,TOY,40,17,78267
2264305,100,HON,26,14,30000
2264315,100,CHR,55,13,93040
2264315,100,TOY,55,13,93040
2264315,110,TOY,55,13,93040
2264325,100,MAZ,51,15,855533
2264325,110,INF,51,15,855533
2264325,110,CHE,51,15,855533
2264325,100,MAZ,51,15,855533
2264345,110,SUB,30,16,149100
2264345,100,SUB,30,16,149100
2264364,100,MRB,68,16,84505
2264364,100,TOY,68,16,84505
2264405,110,TOY,42,16,42083
2264434,110,NIS,43,13,62980
2264444,110,NIS,39,12,40000
2264444,110,MIT,39,12,40000
2264495,100,ACU,68,15,176529
2264495,110,ACU,68,15,176529
2264535,110,CHE,40,13,45164
2264535,110,PON,40,13,45164
2264544,100,CHE,49,13,17243
2264615,110,CHE,41,10,66700
2264625,100,BUI,82,12,26386
2264625,110,GMC,82,12,26386
2264625,100,GMC,82,12,26386
2264645,100,BUI,20,13,4967
2264654,110,DOD,49,11,8000
2264734,100,SUB,43,15,-200
2264765,100,CHR,68,12,18108
2264765,100,CHE,68,12,18108
2264765,100,CHE,68,12,18108
2264865,100,CHE,43,12,46039
2264865,100,TOY,43,12,46039
2264865,110,CHE,43,12,46039
2264875,110,FOR,33,12,0
2264905,110,CHE,54,12,"-40,401"
2264924,110,KIA,56,14,0
2264924,110,FOR,56,14,0
2264934,110,DOD,42,16,100000
2264934,100,VOV,42,16,100000
2264984,100,HON,51,16,341522
2264984,110,CHE,51,16,341522
2264984,110,TOY,51,16,341522
2264995,110,CHE,67,11,31636
2264995,110,CHE,67,11,31636
2265004,100,TOY,54,13,28083
2265004,100,TOY,54,13,28083
2265014,110,FOR,44,15,378314
2265054,110,FOR,73,12,47932
2265084,100,NIS,46,12,78226
2265084,110,FOR,46,12,78226
2265084,100,HON,46,12,78226
2265095,100,OLD,23,12,30676
2265105,110,CHE,67,13,26570
2265105,100,CAD,67,13,26570
2265304,110,DOD,72,13,12557
2265315,100,HON,29,15,107000
2265315,100,TOY,29,15,107000
2265344,100,TOY,68,17,65278
2265344,100,LEX,68,17,65278
2265385,100,DOD,28,12,66441
2265385,110,JEE,28,12,66441
2265385,110,SUZ,28,12,66441
2265415,110,CHE,50,15,34000
2265415,110,SUZ,50,15,34000
2265415,100,CHR,50,15,34000
2265465,110,CHE,78,10,28645
2265484,100,MIN,60,12,26917
2265484,100,TOY,60,12,26917
2265575,110,CHE,60,13,112231
2265575,110,MAZ,60,13,112231
2265665,100,MRB,87,13,52114
2265665,100,MRB,87,13,52114
2265684,100,FOR,66,15,38048
2265724,100,KIA,24,14,20750
2265734,110,HYU,40,16,75129
2265755,100,BUI,64,12,79023
2265765,110,VOV,47,16,0
2265765,100,SAT,47,16,0
2265765,110,FOR,47,16,0
2265774,100,VOK,35,12,26150
2265795,110,CHE,43,15,109000
2265795,100,HON,43,15,109000
2265844,110,CHE,69,12,25950
2265844,110,CHE,69,12,25950
2265855,110,LEX,49,16,77500
2265855,110,CHE,49,16,77500
2265875,110,TOY,64,16,228038
2265875,100,TOY,64,16,228038
2265884,100,ACU,45,16,122000
2265884,110,FOR,45,16,122000
2265925,110,JEE,26,13,18000
2265974,100,OLD,68,13,0
2265985,110,HON,50,14,0
2265985,110,DOD,50,14,0
2265994,110,LEX,48,15,51000
2265994,110,FOR,48,15,51000
2266054,100,NIS,33,15,69686
2266054,100,CHE,33,15,69686
2266184,110,FOR,40,11,120000
2266184,110,DOD,40,11,120000
2266255,110,DOD,49,12,34855
2266275,110,FOR,69,13,41934
2266285,100,MIT,42,13,260500
2266285,100,TOY,42,13,260500
2266285,110,FOR,42,13,260500
2266285,110,JEE,42,13,260500
2266324,100,NIS,26,15,45705
2266355,100,VOK,40,11,33221
2266355,110,FOR,40,11,33221
2266365,110,JEE,41,13,48000
2266365,100,CAD,41,13,48000
2266375,110,GMC,63,12,0
2266405,100,SUZ,37,12,111171
2266405,110,DOD,37,12,111171
2266435,100,BUI,53,12,17950
2266435,110,CHE,53,12,17950
2266485,100,TOY,38,14,107110
2266485,110,CHR,38,14,107110
2266494,100,LIN,55,13,43300
2266544,100,CHE,36,14,0
2266544,110,DOD,36,14,0
2266554,100,CAD,53,12,14794
2266585,110,DOD,42,12,61246
2266585,100,VOV,42,12,61246
2266654,100,SCI,28,13,22250
2266654,100,SAT,28,13,22250
2266674,110,JEE,37,16,125470
2266674,100,DOD,37,16,125470
2266694,110,CHE,47,14,70000
2266694,110,CHE,47,14,70000
2266694,110,CHR,47,14,70000
2266694,110,NIS,47,14,70000
2266724,100,HYU,22,13,3000
2266734,110,HON,42,12,62000
2266734,100,CHE,42,12,62000
2266824,100,FOR,32,15,42878
2266824,100,FOR,32,15,42878
2266824,110,FOR,32,15,42878
2266835,100,HON,52,15,94400
2266835,110,TOY,52,15,94400
2266864,110,JEE,52,13,50000
2266864,110,DOD,52,13,50000
2266864,100,CHR,52,13,50000
2266864,110,DOD,52,13,50000
2266885,100,ACU,49,17,439952
2266885,100,HON,49,17,439952
2266935,110,GMC,29,13,48000
2266965,100,HYU,66,12,915
2266995,110,FOR,68,12,7529
2266995,110,FOR,68,12,7529
2267005,110,NIS,47,15,1157
2267024,100,DOD,43,16,25700
2267064,100,MRB,61,12,54850
2267064,110,CHE,61,12,54850
2267074,100,BMW,64,16,417000
2267074,110,FOR,64,16,417000
2267084,100,TOY,87,11,3833
2267084,100,TOY,87,11,3833
2267094,110,ISU,65,12,21348
2267115,110,CHE,31,14,56000
2267115,110,CHE,31,14,56000
2267134,110,DOD,32,12,48480
2267134,110,CHE,32,12,48480
2267134,110,FOR,32,12,48480
2267164,100,PON,58,13,"-1,100"
2267164,110,CHE,58,13,"-1,100"
2267164,110,ISU,58,13,"-1,100"
2267205,100,NIS,28,16,60267
2267205,100,TOY,28,16,60267
2267215,100,LEX,64,14,130658
2267215,110,TOY,64,14,130658
2267295,100,FOR,70,13,145019
2267295,100,HYU,70,13,145019
2267374,100,BMW,43,16,147353
2267374,110,VOV,43,16,147353
2267385,110,FOR,53,15,111533
2267385,110,CHE,53,15,111533
2267454,110,CHE,64,11,39930
2267454,110,CHR,64,11,39930
2267464,100,BUI,79,13,1157
2267484,110,NIS,39,14,128000
2267534,100,LEX,46,15,150000
2267554,110,GMC,87,11,2213
2267584,100,FOR,77,12,0
2267595,100,LIN,51,13,120366
2267595,110,FOR,51,13,120366
2267614,110,CHE,54,17,150000
2267614,110,GMC,54,17,150000
2267614,100,DOD,54,17,150000
2267675,100,CHE,74,13,19231
2267675,110,CHE,74,13,19231
2267754,100,PON,87,15,42180
2267775,100,FOR,44,15,95291
2267775,110,FOR,44,15,95291
2267775,110,MEC,44,15,95291
2267784,100,CHE,80,10,16213
2267845,110,JEE,59,12,13600
2267854,110,TOY,66,16,0
2267854,100,ACU,66,16,0
2267854,100,CHR,66,16,0
2267894,110,NIS,66,11,10337
2267945,100,CHE,87,10,25226
2267964,100,TOY,63,13,120020
2267964,110,CHE,63,13,120020
2267994,100,HON,34,14,100000
2267994,110,DOD,34,14,100000
2268054,110,GMC,69,12,17803
2268054,110,FOR,69,12,17803
2268075,110,FOR,39,10,74487
2268075,110,FOR,39,10,74487
2268075,100,TOY,39,10,74487
2268075,100,TOY,39,10,74487
2268155,110,TOY,81,12,1157
2268204,100,MIT,50,15,66000
2268204,110,JEE,50,15,66000
2268204,110,DOD,50,15,66000
2268204,100,FOR,50,15,66000
2268225,100,SUB,57,15,45593
2268244,100,CHR,71,12,28514
2268244,100,LIN,71,12,28514
2268254,100,DOD,35,13,21740
2268254,100,PON,35,13,21740
2268265,100,HON,58,16,46000
2268314,110,DOD,48,12,0
2268314,100,VOK,48,12,0
2268344,100,CHE,28,15,0
2268344,110,PON,28,15,0
2268364,110,FOR,30,15,0
2268364,110,VOK,30,15,0
2268374,110,CHE,52,12,163000
2268374,110,TOY,52,12,163000
2268374,100,FOR,52,12,163000
2268444,100,VOK,57,14,96512
2268444,100,PON,57,14,96512
2268454,110,TOY,40,12,"-1,788"
2268454,100,CAD,40,12,"-1,788"
2268454,110,CHE,40,12,"-1,788"
2268464,100,CHR,59,13,102298
2268464,100,CHR,59,13,102298
2268464,110,DOD,59,13,102298
2268505,100,TOY,66,12,42578
2268605,110,FOR,51,11,32400
2268605,100,TOY,51,11,32400
2268645,100,SUZ,28,10,14340
2268645,100,CHE,28,10,14340
2268654,100,NIS,87,15,0
2268724,110,MIT,27,15,70000
2268724,100,TOY,27,15,70000
2268744,100,HON,29,15,80520
2268744,100,LEX,29,15,80520
2268755,110,FOR,35,11,34000
2268755,110,FOR,35,11,34000
2268795,100,PON,82,13,34858
2268795,110,FOR,82,13,34858
2268814,110,TOY,57,15,2200
2268845,100,FOR,22,14,61798
2268845,100,TOY,22,14,61798
2268874,110,CHE,57,13,79545
2268874,110,FOR,57,13,79545
2268894,100,FOR,24,13,22000
2268894,100,CHE,24,13,22000
2268905,100,HON,34,17,88100
2268915,100,OLD,46,11,25380
2268915,110,GMC,46,11,25380
2268915,110,GMC,46,11,25380
2268924,100,FOR,52,12,63934
2268924,100,DOD,52,12,63934
2268934,110,TOY,78,13,77979
2268955,100,KIA,46,13,322
2268955,100,FOR,46,13,322
2268955,100,CHE,46,13,322
2268975,100,SUB,22,12,41658
2269004,100,FOR,45,12,59400
2269035,100,TOY,58,13,1157
2269075,100,HON,33,13,32195
2269115,110,SAT,46,16,99660
2269115,100,BUI,46,16,99660
2269174,100,FOR,68,11,43881
2269174,110,CHE,68,11,43881
2269174,100,DOD,68,11,43881
2269174,100,HON,68,11,43881
2269185,100,FOR,45,12,0
2269204,100,HON,28,15,66500
2269245,110,JEE,47,13,14570
2269265,110,FOR,46,14,294096
2269275,100,HON,26,13,15000
2269284,100,TOY,32,16,75000
2269344,110,JEE,34,14,59928
2269344,110,TOY,34,14,59928
2269355,100,LIN,73,15,59114
2269355,110,MEC,73,15,59114
2269364,110,CHE,57,10,25063
2269385,100,TOY,67,12,68843
2269385,110,TOY,67,12,68843
2269395,110,FOR,61,14,96335
2269395,100,TOY,61,14,96335
2269514,100,SAA,69,17,230036
2269535,110,DOD,42,12,37047
2269535,100,CHE,42,12,37047
2269535,100,CHE,42,12,37047
2269544,100,CHE,44,15,5193
2269544,110,FOR,44,15,5193
2269565,100,HON,25,15,220000
2269565,110,TOY,25,15,220000
2269565,100,AUD,25,15,220000
2269574,100,MEC,60,13,132576
2269574,110,CHE,60,13,132576
2269574,100,TOY,60,13,132576
2269635,100,DOD,29,13,81925
2269644,110,CHE,87,12,0
2269744,100,MEC,87,13,15477
2269755,110,PON,69,12,28939
2269784,110,FOR,46,14,101869
2269795,100,CHE,55,12,102063
2269795,100,NIS,55,12,102063
2269845,110,TOY,56,14,71762
2269845,110,HON,56,14,71762
2269924,110,LEX,37,15,0
2269924,100,HON,37,15,0
2269944,100,HON,30,15,47578
2269965,100,CHE,53,12,55000
2269965,100,CHE,53,12,55000
2269965,110,CHE,53,12,55000
2270004,100,SAA,29,15,317366
2270024,100,PON,57,15,33020
2270024,110,FOR,57,15,33020
2270024,100,FOR,57,15,33020
2270105,100,LIN,75,13,0
2270114,110,DOD,46,13,51000
2270124,100,PON,57,13,63395
2270124,110,CHE,57,13,63395
2270124,100,CHE,57,13,63395
2270154,100,HON,39,15,41000
2270175,100,MAZ,26,13,41728
2270204,100,MRB,69,15,0
2270215,110,CHE,38,13,63674
2270215,100,DOD,38,13,63674
2270245,100,TOY,33,15,54541
2270264,110,CHE,43,12,69490
2270264,110,DOD,43,12,69490
2270264,110,MAZ,43,12,69490
2270354,110,CHE,40,13,0
2270354,100,HON,40,13,0
2270374,100,MAZ,21,13,1200
2270435,100,TOY,52,12,0
2270485,100,HON,30,13,49763
2270485,110,TOY,30,13,49763
2270505,110,BMW,63,13,29613
2270554,110,CHE,65,12,31157
2270554,110,MEC,65,12,31157
2270554,100,OLD,65,12,31157
2270595,110,CHE,68,16,39705
2270595,100,PON,68,16,39705
2270605,100,SAT,28,12,1250
2270634,110,CHE,48,12,142431
2270634,100,SAT,48,12,142431
2270675,100,HON,41,15,81136
2270675,110,CHE,41,15,81136
2270695,100,BUI,77,12,20167
2270695,100,BUI,77,12,20167
2270714,100,NIS,24,14,53320
2270714,100,LIN,24,14,53320
2270734,100,HON,59,10,31057
2270734,100,TOY,59,10,31057
2270734,100,HON,59,10,31057
2270795,110,CHE,55,12,1157
2270795,110,FOR,55,12,1157
2270815,110,TOY,33,16,20
2270834,110,SAT,34,13,102420
2270834,110,FOR,34,13,102420
2270845,110,KIA,73,11,43862
2270915,110,PLY,63,16,84444
2270915,100,TOY,63,16,84444
2271005,110,CHE,43,15,36170
2271005,110,PLY,43,15,36170
2271064,110,PLY,36,14,26847
2271064,100,FOR,36,14,26847
2271064,110,ISU,36,14,26847
2271104,100,MIT,43,14,40000
2271104,100,MIT,43,14,40000
2271104,100,TOY,43,14,40000
2271134,100,PON,26,15,81199
2271134,100,TOY,26,15,81199
2271154,100,FOR,36,12,73844
2271154,110,FOR,36,12,73844
2271154,110,CHE,36,12,73844
2271164,100,DOD,22,13,9512
2271175,100,CAD,51,11,0
2271255,100,CHE,67,15,438
2271325,100,CHE,25,13,72588
2271325,100,VOV,25,13,72588
2271325,110,GMC,25,13,72588
2271345,100,BUI,39,11,16757
2271355,100,BUI,53,12,2717
2271355,100,PON,53,12,2717
2271355,110,FOR,53,12,2717
2271365,110,CHE,62,12,59884
2271365,110,TOY,62,12,59884
2271365,110,ISU,62,12,59884
2271375,110,FOR,57,12,41850
2271385,110,HON,53,16,60800
2271395,110,HON,50,12,100000
2271395,110,CHE,50,12,100000
2271414,100,CAD,87,12,2314
2271425,110,TOY,52,12,55696
2271425,100,TOY,52,12,55696
2271434,110,TOY,31,15,299422
2271434,110,CHE,31,15,299422
2271475,110,FOR,41,14,0
2271475,100,CAD,41,14,0
2271475,110,CAD,41,14,0
2271485,110,CHE,61,10,4100
2271485,110,JEE,61,10,4100
2271534,110,TOY,46,15,133184
2271534,100,HON,46,15,133184
2271534,110,DOD,46,15,133184
2271575,100,MRB,62,17,134645
2271575,100,VOV,62,17,134645
2271585,100,BUI,71,10,44494
2271594,110,SAT,38,16,126312
2271594,110,GMC,38,16,126312
2271604,100,NIS,69,14,39297
2271604,100,TOY,69,14,39297
2271645,110,CAD,52,12,311551
2271645,100,LEX,52,12,311551
2271645,100,CHE,52,12,311551
2271665,110,CHE,32,12,152918
2271685,100,CHE,35,14,31980
2271705,110,DOD,53,12,85937
2271754,100,TOY,61,14,51983
2271754,110,TOY,61,14,51983
2271785,100,HON,30,12,35260
2271835,110,HON,36,16,115000
2271835,110,HON,36,16,115000
2271885,100,MEC,48,13,137771
2271915,100,OLD,41,14,54629
2271945,100,HON,32,14,94312
2271945,110,SUZ,32,14,94312
2271984,100,CHE,87,12,64682
2271984,110,CHE,87,12,64682
2271994,100,PON,27,11,70100
2271994,110,CHE,27,11,70100
2272024,110,PON,33,11,16993
2272055,100,PON,25,16,34500
2272105,110,HYU,44,12,12173
2272135,110,CHE,63,12,28630
2272164,110,FOR,82,12,2314
2272164,100,SAA,82,12,2314
2272164,110,DOD,82,12,2314
2272174,100,LIN,68,11,21169
2272185,100,DOD,59,15,187611
2272185,100,PON,59,15,187611
2272185,100,BUI,59,15,187611
2272204,100,BMW,72,12,500
2272204,100,CAD,72,12,500
2272244,110,GMC,55,13,8208
2272254,100,BUI,53,15,52417
2272254,110,ISU,53,15,52417
2272274,100,FOR,64,12,48000
2272274,100,MIT,64,12,48000
2272274,110,GMC,64,12,48000
2272274,110,FOR,64,12,48000
2272305,100,CHE,48,12,0
2272334,100,ACU,32,15,140333
2272334,100,MRB,32,15,140333
2272345,110,GMC,67,15,102357
2272345,110,CHE,67,15,102357
2272345,100,CHE,67,15,102357
2272345,100,SMA,67,15,102357
2272365,110,HON,38,12,42000
2272365,110,CHE,38,12,42000
2272375,100,SAT,42,12,48543
2272395,100,HYU,62,15,38333
2272395,110,CHE,62,15,38333
2272395,100,HYU,62,15,38333
2272415,100,CHE,45,16,49020
2272415,110,MEC,45,16,49020
2272415,100,NIS,45,16,49020
2272475,100,CHE,57,13,35303
2272475,100,ACU,57,13,35303
2272615,100,MIN,52,13,30306
2272615,110,DOD,52,13,30306
2272625,110,CHE,52,13,22500
2272654,100,TOY,60,12,8088
2272665,110,NIS,48,15,131011
2272665,110,TOY,48,15,131011
2272715,100,MAZ,35,15,0
2272715,110,NIS,35,15,0
2272734,100,SAT,24,13,29090
2272734,100,KIA,24,13,29090
2272834,110,HON,70,13,48919
2272834,110,FOR,70,13,48919
2272884,100,HON,72,17,131439
2272954,100,NIS,36,13,0
2272954,110,BMW,36,13,0
2272965,100,FOR,41,12,50000
2272974,100,CHE,59,11,-900
2272974,110,CHE,59,11,-900
2272974,100,PON,59,11,-900
2273154,100,CHE,35,15,52800
2273154,100,HON,35,15,52800
2273184,100,TOY,45,17,137200
2273184,100,BMW,45,17,137200
2273195,110,TOY,50,12,57000
2273204,100,HON,25,15,60000
2273234,100,CHE,65,12,0
2273234,100,CHE,65,12,0
2273234,110,HON,65,12,0
2273275,110,HON,32,13,41800
2273275,100,CHE,32,13,41800
2273335,110,FOR,69,15,63114
2273335,110,TOY,69,15,63114
2273345,110,FOR,60,14,53391
2273345,110,FOR,60,14,53391
2273364,110,JEE,60,12,195568
2273364,100,CHE,60,12,195568
2273364,100,FOR,60,12,195568
2273375,110,FOR,56,12,32371
2273415,110,FOR,59,10,11800
2273474,100,ACU,73,15,51194
2273474,100,TOY,73,15,51194
2273484,100,BMW,39,17,296801
2273484,110,HON,39,17,296801
2273484,110,BMW,39,17,296801
2273505,100,HYU,43,13,26297
2273575,100,DOD,37,15,33000
2273575,110,DOD,37,15,33000
2273584,110,CHE,52,17,100766
2273584,110,FOR,52,17,100766
2273584,100,CHE,52,17,100766
2273605,100,FOR,37,15,128723
2273605,110,HON,37,15,128723
2273605,110,GMC,37,15,128723
2273624,100,MEC,87,11,25157
2273644,100,CHR,48,15,-200
2273655,110,TOY,70,15,67032
2273655,100,TOY,70,15,67032
2273665,110,TOY,42,11,15623
2273724,110,FOR,42,10,0
2273724,110,GMC,42,10,0
2273774,100,CHE,37,14,45832
2273774,110,CHE,37,14,45832
2273774,110,FOR,37,14,45832
2273774,100,VOV,37,14,45832
2273785,100,HYU,38,15,89200
2273785,100,HYU,38,15,89200
2273794,110,CHE,64,12,80026
2273794,110,GMC,64,12,80026
2273834,110,MEC,59,17,125271
2273865,100,TOY,49,12,30422
2273865,110,DOD,49,12,30422
2273874,100,TOY,77,10,11369
2273945,110,MEC,75,15,63541
2273945,100,HON,75,15,63541
2273964,100,TOY,51,15,66100
2273964,110,CHE,51,15,66100
2273995,100,SAA,67,16,38707
2274065,100,NIS,57,12,96200
2274065,110,CHE,57,12,96200
2274074,110,FOR,33,12,18400
2274074,110,CHE,33,12,18400
2274074,100,TOY,33,12,18400
2274114,110,GMC,53,12,6500
2274125,110,FOR,35,12,83698
2274194,110,DOD,70,13,2314
2274194,110,DOD,70,13,2314
2274224,100,PON,27,12,8640
2274255,100,FOR,76,11,1358
2274264,110,JEE,41,11,62424
2274285,110,MAZ,30,16,100515
2274285,110,CHE,30,16,100515
2274325,110,DOD,36,12,66433
2274325,110,DOD,36,12,66433
2274334,110,MAZ,28,12,29000
2274334,100,MEC,28,12,29000
2274354,100,CHR,55,15,142000
2274354,110,DOD,55,15,142000
2274454,100,LEX,57,15,24000
2274454,110,HON,57,15,24000
2274465,100,BUI,24,12,4400
2274485,100,KIA,57,13,37000
2274485,100,KIA,57,13,37000
2274485,110,CHE,57,13,37000
2274495,100,KIA,64,12,7000
2274495,110,FOR,64,12,7000
2274505,100,CHR,87,11,8880
2274554,100,FOR,82,15,8369
2274595,100,FOR,47,12,3793
2274684,100,FOR,36,12,30694
2274694,100,AUD,25,15,78714
2274694,110,SCI,25,15,78714
2274694,110,NIS,25,15,78714
2274714,110,HON,65,12,"-19,950"
2274734,100,CHE,41,12,53745
2274734,100,FOR,41,12,53745
2274774,110,FOR,46,15,0
2274774,110,GMC,46,15,0
2274774,100,TOY,46,15,0
2274804,110,HON,42,12,56150
2274804,100,GEO,42,12,56150
2274844,110,FOR,69,13,59152
2274844,100,SAT,69,13,59152
2274854,110,FOR,31,13,23864
2274875,110,CHE,42,11,88920
2274875,110,FOR,42,11,88920
2274894,100,TOY,36,13,13438
2274904,100,BUI,78,12,36138
2274904,110,JEE,78,12,36138
2274915,100,HYU,71,13,58213
2274915,110,TOY,71,13,58213
2274934,100,HON,71,17,92267
2274934,110,HON,71,17,92267
2274944,100,TOY,27,15,82592
2274944,110,TOY,27,15,82592
2274944,110,FOR,27,15,82592
2274975,100,CHE,38,11,37390
2274975,110,CHE,38,11,37390
2274975,110,CHE,38,11,37390
2275014,100,AUD,51,15,0
2275034,100,CHR,22,14,0
2275034,110,MAZ,22,14,0
2275045,100,HON,34,13,79834
2275154,100,NIS,53,16,90200
2275154,100,NIS,53,16,90200
2275154,100,MAZ,53,16,90200
2275164,100,MEC,49,15,30600
2275224,110,HON,52,11,0
2275254,110,DOD,70,15,40533
2275254,110,GMC,70,15,40533
2275254,100,HON,70,15,40533
2275254,110,TOY,70,15,40533
2275305,110,DOD,62,14,41470
2275324,110,CHE,29,15,"-3,000"
2275334,110,CAD,38,16,47812
2275334,110,FOR,38,16,47812
2275495,110,JEE,87,14,20414
2275554,100,NIS,50,13,29200
2275594,100,CHR,79,15,17382
2275614,100,VOK,55,14,13500
2275614,110,MAZ,55,14,13500
2275635,100,TOY,72,15,14553
2275725,100,HYU,32,16,35000
2275725,110,CHE,32,16,35000
2275795,110,CHE,47,12,53000
2275835,110,FOR,61,12,0
2275864,110,GMC,76,11,17590
2275864,100,HYU,76,11,17590
2275874,100,BUI,72,15,67991
2275874,100,FOR,72,15,67991
2275874,110,GMC,72,15,67991
2275894,110,CHR,32,13,4000
2275894,100,DOD,32,13,4000
2275935,100,BUI,69,13,25169
2275935,100,FOR,69,13,25169
2276035,110,GMC,42,11,57500
2276035,100,CHE,42,11,57500
2276035,110,CHE,42,11,57500
2276055,110,FOR,69,12,59661
2276055,100,CHR,69,12,59661
2276075,100,TOY,35,15,125000
2276075,110,FOR,35,15,125000
2276124,110,HON,61,14,4370
2276184,110,FOR,59,13,2797
2276204,100,TOY,68,13,0
2276204,110,FOR,68,13,0
2276225,100,HYU,42,12,126400
2276225,110,FOR,42,12,126400
2276235,110,NIS,37,15,45000
2276235,110,JEE,37,15,45000
2276244,110,CHE,54,11,73840
2276244,110,FOR,54,11,73840
2276244,110,CHE,54,11,73840
2276264,100,BUI,48,15,218300
2276264,110,GMC,48,15,218300
2276275,110,DOD,63,15,35100
2276284,110,TOY,56,12,30000
2276284,110,NIS,56,12,30000
2276334,110,TOY,73,13,53314
2276364,100,CHE,49,13,12097
2276414,100,DOD,26,13,13606
2276434,110,DOD,55,12,3400
2276484,110,CHE,32,13,60000
2276515,110,FOR,32,13,68234
2276515,100,FOR,32,13,68234
2276545,100,HYU,52,13,88626
2276545,100,HYU,52,13,88626
2276565,100,CHE,29,16,62000
2276615,100,NIS,37,13,16214
2276615,110,KIA,37,13,16214
2276665,100,MRB,58,15,24100
2276684,100,TOY,56,16,55000
2276755,100,MEC,45,11,21193
2276765,100,MIT,31,13,75722
2276765,100,MIT,31,13,75722
2276794,110,DOD,33,14,47294
2276794,110,DOD,33,14,47294
2276905,110,FOR,52,12,18200
2276905,100,BUI,52,12,18200
2276984,100,HON,27,16,63000
2276994,100,CAD,61,16,34500
2276994,110,GMC,61,16,34500
2277025,100,LEX,48,12,110000
2277025,110,FOR,48,12,110000
2277075,110,CHE,63,11,2868
2277094,110,INF,57,13,78341
2277094,110,MEC,57,13,78341
2277094,110,PLY,57,13,78341
2277115,100,BUI,87,12,8357
2277185,110,TOY,61,16,53257
2277254,100,FOR,65,11,0
2277254,110,FOR,65,11,0
2277275,100,TOY,58,15,54600
2277275,100,HON,58,15,54600
2277295,100,PON,48,11,21538
2277304,110,FOR,52,13,78293
2277304,100,HON,52,13,78293
2277304,100,TOY,52,13,78293
2277304,110,FOR,52,13,78293
2277335,100,OLD,87,13,39581
2277345,100,SUB,87,14,11422
2277365,100,HON,42,12,34000
2277385,100,TOY,22,12,0
2277385,110,FOR,22,12,0
2277385,100,HON,22,12,0
2277425,110,CHE,45,14,4965
2277425,100,MIT,45,14,4965
2277435,110,NIS,40,12,74000
2277435,100,NIS,40,12,74000
2277485,110,CHE,49,12,41686
2277515,110,NIS,40,15,32541
2277515,110,ISU,40,15,32541
2277534,100,CHE,25,10,700
2277534,110,DOD,25,10,700
2277544,110,HON,47,12,70200
2277574,110,FOR,56,13,7998
2277694,110,SAT,35,15,42810
2277714,100,FOR,67,12,16633
2277785,100,CHR,63,13,93355
2277785,110,DOD,63,13,93355
2277785,110,GMC,63,13,93355
2277854,110,FOR,35,12,24200
2277854,110,FOR,35,12,24200
2277904,110,CHE,37,15,74063
